0.049972395222557676	0.8078300350733171	0.4476509411702946	0.15918328007587795	2
0.00411010974767701	0.1261098492949193	0.1859297046575361	0.15610693633016998	3
0.05755986393091326	0.2930754606673508	0.4122605835807456	0.13686267652003445	3
0.23922770383989142	0.37065567689363915	0.18926200357672873	0.06779864523099706	2
0.012321369056464946	0.9011108392983488	0.057828764255852615	0.059437864714151405	2
0.156880290486541	0.5410117445900785	0.02646306549739218	0.23464939626092074	2
0.28789431429488155	0.17086712941014817	0.003828427604762848	0.15763784256318814	1
0.48047273845909916	0.1295022410331598	0.09622362892090823	0.10543767188632694	1
0.021876017616956	0.9330104678610844	0.02173186164342501	0.14665944731103614	2
0.02111736654818722	0.6290963198340089	0.36452412800690775	0.0853927107423864	2
0.27024742389737566	0.8650458934719797	0.012442161240625903	0.29701072334118334	2
0.012485306511156395	0.6080373191750833	0.002194488846326818	0.31752333073210465	2
0.23914391079451275	0.1522286759866228	0.1080647108925336	0.22678546364086713	1
0.04067661499074244	0.13014119337542415	0.02698858430556478	0.14352469838755014	4
0.044996098873918755	0.9216165626536641	0.43334863754169933	0.09228604360143308	2
0.1442446274098924	0.7047585035704617	0.02034121636486959	0.43369125827504684	2
0.44169393392085116	0.06868392307379674	0.18945416637550105	0.019672381997839654	1
0.41584261202285233	0.8176252132060973	0.10061553420437042	0.26059598339765244	2
0.02156496440028489	0.05033827524743684	0.4336714788574237	0.13487546054496266	3
0.015739953842676853	0.5921202009536898	0.2277956929878161	0.06618599089753106	2
0.004417390356071312	0.15175692331428522	0.1727727907636388	0.20965010709774304	4
0.6304851821388155	0.2385551614666156	0.005755835524862685	0.06975118311460962	1
0.027172049595424054	0.5718271706020619	0.028961292078561105	0.0967944908256634	2
0.0848084408695392	0.06097554068245731	0.11035567836088243	0.1887362970977741	4
0.009217073188829994	0.7706213950820182	0.26060905967430237	0.07393600447686358	2
0.008344287217203082	0.12836728421611004	0.029678278550087152	0.23163454723745427	4
0.48614291090111744	0.22252934770151353	0.01409484732877962	0.2573968496239614	1
0.008154638910178515	0.11255238940551178	0.10765004531319859	0.1045933939270772	2
0.004539988701049715	0.7764927525906912	0.1568954219634104	0.368558536084761	2
0.18674556194275363	0.3599918800268358	0.014739133307495643	0.37876588943681583	4
0.24130218422305258	0.042527898565622356	0.26324713811244804	0.15347127500796445	3
0.18721899189907365	0.4740937096446915	0.453627752857223	0.15865743164398916	2
0.25702296208732056	0.05035655732423735	0.6901504895693187	0.3640018762744938	3
0.2979529302122659	0.2935809456119848	0.05398509874112174	0.5726201417826722	4
0.26704271915068917	0.10870121723554631	0.1507616633732486	0.20984469085228794	1
0.007742684866318259	0.8450194703828299	0.07423126776435253	0.17859393958660677	2
0.4251317170502011	0.8185941450871569	0.13802820618062445	0.1172588508567873	2
0.10797083771550668	0.2952067695474301	0.04104869057854005	0.39498177500326165	4
0.02354659822068693	0.06920806083138603	0.8274942998211596	0.10310408128396159	3
0.31173685020694447	0.8868991886968026	0.07007500350127838	0.10544678438433121	2
